页面路由,页面级别,业务类型,接口Key,接口方法,接口地址,接口作用描述,优先级,风险等级,目前实现状态,使用页面数,备注
/agents/serviceComplaints,二级,代理商,accountManagerComplaintCjDetails,POST,/userCenterForeignWeb/accountManagerComplaint/cjDetails,,P2,低,OpenAPI未实现,1,
/agents/serviceComplaints,二级,代理商,accountManagerComplaintMyComplaintList,POST,/userCenterForeignWeb/accountManagerComplaint/my/complaintList,,P2,低,OpenAPI未实现,1,
/agents/serviceOrders,二级,代理商,accountManagerComplaintSubmit,POST,/userCenterForeignWeb/accountManagerComplaint/submit,,P2,中,OpenAPI未实现,1,
/agents/serviceOrders,二级,代理商,accountManagerOrderMyOrderList,POST,/userCenterForeignWeb/accountManagerOrder/myOrderList,,P2,低,OpenAPI未实现,1,
/agents/serviceOrders,二级,代理商,accountManagerTerminateService,POST,/userCenterForeignWeb/accountManagerOrder/terminateService,,P2,低,OpenAPI未实现,1,
/authorize,一级,授权/店铺,confirmWarehouseAddressChange,POST,/cj-platform-web/shop/confirmWarehouseAddressChange,,P2,中,OpenAPI未实现,1,共享组件使用
/authorize,一级,授权/店铺,queryCjWarehouseAddress,POST,/cj-platform-web/shop/logistics/queryCjWarehouseAddress,,P1,低,OpenAPI未实现,1,共享组件使用
/authorize,一级,授权/店铺,queryCJWarehouseList,POST,/cj-platform-web/shop/logistics/queryCJWarehouseList,,P1,低,OpenAPI未实现,1,共享组件使用
/authorize,一级,授权/店铺,queryShopInventorySyncSetting,POST,/cj-platform-web/shop/query/queryShopInventorySyncSetting,,P2,低,OpenAPI未实现,0,
/authorize,一级,授权/店铺,queryShopInventorySyncSettingNew,POST,/cj-platform-web/shop/query/queryShopInventorySyncSettingNew,,P2,低,OpenAPI未实现,1,共享组件使用
/authorize,一级,授权/店铺,queryWarehouseList,POST,/cj-platform-web/shop/logistics/queryWarehouseList,,P1,低,OpenAPI未实现,1,共享组件使用
/authorize,一级,授权/店铺,shopProductNew,POST,/cj-platform-web/product/shopProductNew,,P2,低,OpenAPI未实现,1,共享组件使用
/authorize,一级,授权/店铺,synchronizeInventory,POST,/cj-platform-web/shop/synchronizeInventory,,P2,低,OpenAPI未实现,0,
/authorize,一级,授权/店铺,synchronizeInventoryNew,POST,/cj-platform-web/shop/synchronizeInventoryNew,,P2,低,OpenAPI未实现,1,共享组件使用
/authorize/authorizeList,二级,授权/店铺,accreditShop,POST,/userCenterForeignWeb/account/accreditShop,,P2,低,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,deleteShop,POST,/cj-platform-web/shop/deleteShop,,P2,高,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,getAuthorizeUrl,POST,/cj-platform-web/shop/getAuthorizeUrl,,P2,低,OpenAPI已实现+已有文档,2,
/authorize/authorizeList,二级,授权/店铺,getLogisticsWay,GET,/cujiaLogisticsFreight/operation/getLogisticsWay,,P2,低,OpenAPI部分实现,1,
/authorize/authorizeList,二级,授权/店铺,getReachableCountry,POST,/cujiaLogisticsFreight/operation/getReachableCountry,,P2,低,OpenAPI未实现,4,
/authorize/authorizeList,二级,授权/店铺,getShopLogisticsSort,POST,/cj-platform-web/shop/logisticsPriority/query,,P1,低,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,getTemuCwAuthCode,POST,/cj-platform-web/shop/getTemuCwAuthCode,,P2,低,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,orderPushConfigure,POST,/cj-platform-web/shop/configure/orderPushConfigure,,P2,低,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,queryAccountPermission,POST,/cj-platform-web/account/queryAccountPermission,,P2,低,OpenAPI未实现,1,共享组件使用
/authorize/authorizeList,二级,授权/店铺,queryCjWarehouseBrandList,POST,/cj-platform-web/shop/logistics/queryCjWarehouseBrandList,,P1,低,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,queryOverseaWarehouseList,POST,/cj-platform-web/shop/query/queryOverseaWarehouseList,,P2,低,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,queryPlatformAuthor,POST,/cj-platform-web/shop/queryPlatformAuthor,,P2,低,OpenAPI未实现,2,
/authorize/authorizeList,二级,授权/店铺,queryShipStrategy,POST,/cj-platform-web/shop/queryShipStrategy,,P2,低,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,queryShopInfo,POST,/cj-platform-web/shop/queryShopInfo,,P2,低,OpenAPI未实现,5,
/authorize/authorizeList,二级,授权/店铺,queryShopList,POST,/cj-platform-web/shop/queryShopList,,P2,低,OpenAPI部分实现,4,
/authorize/authorizeList,二级,授权/店铺,queryShopLogisticsBrand,POST,/cj-platform-web/shop/logistics/queryShopLogisticsBrand,,P1,低,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,queryStoreTransferInfo,POST,/cj-platform-web/storeTransfer/queryStoreTransferInfo,店铺转移查询和搜索接口,P2,低,OpenAPI未实现,2,店铺转移查询和搜索接口
/authorize/authorizeList,二级,授权/店铺,querySyncOrderConfig,POST,/cj-platform-web/shop/configure/querySyncOrderConfig,,P2,低,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,saveLogisticsPriority,POST,/cj-platform-web/shop/logisticsPriority/save,,P1,中,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,saveShop,GET,/cj-platform-web/shop/saveShop,,P2,中,OpenAPI未实现,2,
/authorize/authorizeList,二级,授权/店铺,saveSyncOrderConfig,POST,/cj-platform-web/shop/configure/saveSyncOrderConfig,,P2,中,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,shopCanDelete,POST,/cj-platform-web/shop/shopCanDelete,,P2,低,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,startStop,POST,/cj-platform-web/shop/startStop,,P2,低,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,updateShipStrategy,POST,/cj-platform-web/shop/updateShipStrategy,,P2,中,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,updateShopAliasNameOld,POST,/cj-platform-web/shop/updateShopAliasNameOld,,P2,中,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,updateShopCurrencyByHand,POST,/cj-platform-web/shop/updateShopCurrencyByHand,,P2,中,OpenAPI未实现,1,
/authorize/authorizeList,二级,授权/店铺,updateShopName,POST,/cj-platform-web/shop/updateShopName,,P2,中,OpenAPI未实现,1,
/authorize/erpAuthorization,二级,授权-ERP,installERP,POST,/cj-platform-web/shop/app/auth/install,,P2,低,OpenAPI未实现,1,
/authorize/storeTransfer,二级,授权/店铺,getByLogin,POST,/userCenterForeignWeb/account/getByLogin,邮箱验证,P2,低,OpenAPI未实现,1,邮箱验证
/authorize/storeTransfer,二级,授权/店铺,sendVerifyCode,POST,/cj-platform-web/storeTransfer/sendVerifyCode,店铺转移验证码发送,P2,低,OpenAPI未实现,1,店铺转移验证码发送
/authorize/storeTransfer,二级,授权/店铺,storeTransferCreate,POST,/cj-platform-web/storeTransfer/storeTransferCreate,创建店铺转移,P2,低,OpenAPI未实现,1,创建店铺转移
/authorize/storeTransfer,二级,授权/店铺,storeTransferOperation,POST,/cj-platform-web/storeTransfer/storeTransferOperation,店铺转移撤销，重新发起，拒绝接口,P2,低,OpenAPI未实现,1,店铺转移撤销，重新发起，拒绝接口
/authorize/storeTransfer,二级,授权/店铺,storeTransferView,POST,/cj-platform-web/storeTransfer/storeTransferView,,P2,低,OpenAPI未实现,1,
/authorize/storeTransfer,二级,授权/店铺,transferConfirm,POST,/cj-platform-web/storeTransfer/transferConfirm,接收店铺转移,P2,低,OpenAPI未实现,1,接收店铺转移
/billDetail,一级,财务-账单详情,billInvoice,POST,/api/order/bill/download/billInvoice,,P1,低,OpenAPI未实现,2,
/billDetail,一级,财务-账单详情,getBillDetail,POST,/api/order/bill/detail,,P1,低,OpenAPI未实现,1,
/billList,一级,财务-账单列表,prePayment,POST,/api/bill/payment/prePayment,,P1,中,OpenAPI未实现,1,
/calculation,一级,物流-运费计算,getAllZoneList,POST,/cujiaLogisticsFreight/pcsTrial/getAllZoneList,,P2,低,OpenAPI未实现,2,
/calculation,一级,物流-运费计算,getFreightStepOne,POST,/cujiaLogisticsFreight/freight/logistics/getFreightStepOne/v2,,P1,低,OpenAPI已实现+已有文档,0,
/calculation,一级,物流-运费计算,getLogisticsDiscountPriceV4,POST,/cujiaLogisticsFreight/freight/logistics/getLogisticsDiscountPrice/v4,,P1,低,OpenAPI已实现+已有文档,0,
/calculation,一级,物流-运费计算,getPcsLinkConfigByLinkId,GET,/cujiaLogisticsFreight/pcsTrial/getPcsLinkConfigByLinkId,,P2,低,OpenAPI未实现,2,
/calculation,一级,物流-运费计算,getPcsLinkConfigByLinkIdNewV2,GET,/cujiaLogisticsFreight/pcsTrial/getPcsLinkConfigByLinkId/v2,,P2,低,OpenAPI未实现,2,
/calculation,一级,物流-运费计算,getPcsPriceLogisticsList,POST,/cujiaLogisticsFreight/pcsTrial/getPcsPriceLogisticsList,,P2,低,OpenAPI未实现,0,
/calculation,一级,物流-运费计算,getPcsPriceSpuByLinkId,GET,/cujiaLogisticsFreight/pcsTrial/getPcsPriceSpuByLinkId,,P2,低,OpenAPI未实现,0,
/calculation,一级,物流-运费计算,getReachableCountryTrial,POST,/cujiaLogisticsFreight/operation/getReachableCountryTrial,,P2,低,OpenAPI未实现,1,共享组件使用
/calculation,一级,物流-运费计算,getUserProduct,POST,/product-api/product/user/getUserProductInfo,,P2,低,OpenAPI已实现+已有文档,3,
/calculation,一级,物流-运费计算,getWarehouseBySupplier,POST,/supplier-center-web/supplierPlanInfo/getSupplierArea,,P2,低,OpenAPI部分实现,3,
/calculation,一级,物流-运费计算,pcsLinkConfigDetail,GET,/cujiaLogisticsFreight/pcsTrial/pcsLinkConfigDetail,,P2,低,OpenAPI未实现,2,
/calculation,一级,物流-运费计算,pcsLinkConfigDownload,POST,/cujiaLogisticsFreight/pcsTrial/pcsLinkConfigDownload,,P2,低,OpenAPI未实现,2,
/calculation,一级,物流-运费计算,pcsLinkTrialLogisticsList,POST,/cujiaLogisticsFreight/pcsTrial/pcsLinkTrialLogisticsList/v2,,P2,低,OpenAPI未实现,2,
/calculation,一级,物流-运费计算,pcsPriceLogisticsTrial,POST,/cujiaLogisticsFreight/pcsTrial/pcsPriceLogisticsTrial/v2,,P2,低,OpenAPI未实现,1,
/calculation,一级,物流-运费计算,sendNoLogisticsWechatMessage,POST,/product-api/cjProductInfo/V2/sendNoLogisticsWechatMessage,,P2,低,OpenAPI未实现,3,
/cancelEmail,一级,用户-邮箱,emailSubscribeApi,POST,/messageCenterWeb/userSubscribe/emailSubscribe,,P2,低,OpenAPI未实现,1,
/customization,一级,定制品,customerBindWhatsApp,POST,/chat-web/whatsapp/customerBindWhatsApp,,P2,低,OpenAPI未实现,1,共享组件使用
/customization,一级,定制品,getCategoryList,POST,/product-api/baseCategory/queryOneLeverCategoryList,获取所有一级类目的名称和id,P2,低,OpenAPI已实现+已有文档,1,获取所有一级类目的名称和id
/customization,一级,定制品,getEncryptBindWhatsApp,POST,/chat-web/whatsapp/getEncryptBindWhatsApp,,P2,低,OpenAPI未实现,1,
/customization,一级,定制品,getOdmCancelOrder,POST,/cjorder-web/odmCustomerOrder/customPayCancel,取消订单,P2,低,OpenAPI未实现,1,取消订单
/customization,一级,定制品,getOdmMsgList,POST,/cjorder-web/odmOrderMsg/getOdmMsgList,获取定制订单详情&聊天消息,P2,低,OpenAPI未实现,1,获取定制订单详情&聊天消息
/customization,一级,定制品,getOdmOrderList,POST,/cjorder-web/odmCustomerOrder/getOdmOrderList,查看odm订单列表,P2,低,OpenAPI未实现,1,查看odm订单列表
/customization,一级,定制品,getOssToken,POST,/cjorder-web/odmCustomerOrder/getOssToken,获取oss上传token接口,P2,低,OpenAPI未实现,1,获取oss上传token接口
/customization,一级,定制品,sendOdmMsg,POST,/cjorder-web/odmOrderMsg/sendOdmMsg,留言板发送消息,P2,低,OpenAPI未实现,1,留言板发送消息
/customization,一级,定制品,submitOdmOrderV2,POST,/cjorder-web/odmCustomerOrder/submitOdmOrderV2,提交定制表单,P2,中,OpenAPI未实现,1,提交定制表单
/dashboard/cogs,二级,数据-COGS,checkSKU,POST,/order-center/proxyOrder/orderProduct/checkSku,商品修改 - 验证sku,P2,低,OpenAPI未实现,1,共享组件使用
/dashboard/cogs,二级,数据-COGS,getModifyProductPackageInfo,POST,/order-center/proxyOrder/orderProduct/getModifyProductPackageInfo,,P2,低,OpenAPI未实现,1,共享组件使用
/dashboard/cogs,二级,数据-COGS,getOrderListDetail,POST,/order-center/cogs/itemDetail/query,,P2,低,OpenAPI未实现,1,
/dashboard/cogs,二级,数据-COGS,modifySKU,POST,/order-center/proxyOrder/orderProduct/modifySkuV3,修改订单商品sku,P2,低,OpenAPI未实现,1,共享组件使用
/dashboard/cogs,二级,数据-COGS,modifySkuV4,POST,/order-center/proxyOrder/orderProduct/modifySkuV4,,P2,低,OpenAPI未实现,1,共享组件使用
/dashboard/cogs,二级,数据-COGS,orderProductCheckSkuV2,POST,/order-center/proxyOrder/orderProduct/checkSkuV2,,P2,低,OpenAPI未实现,1,共享组件使用
/dashboard/cogs,二级,数据-COGS,queryCogsOrderProductDetail,POST,/order-center/cogs/queryCogsOrderProductDetail,,P2,低,OpenAPI未实现,1,
/dashboard/cogs,二级,数据-COGS,queryCogsOrderProductDetailPage,POST,/cogs-service/storeOrderCount/queryCogsOrderProductDetailPage,,P2,低,OpenAPI未实现,1,
/dashboard/cogs,二级,数据-COGS,refreshRelevanceApi,POST,/order-center/proxyOrder/orderProductRelevance/refreshRelevance,,P2,低,OpenAPI未实现,0,
/dashboard/cogs,二级,数据-COGS,refreshRelevanceProgressApi,POST,/order-center/proxyOrder/orderProductRelevance/refreshRelevanceProgress,,P2,低,OpenAPI未实现,0,
/dashboard/cogs,二级,数据-COGS,refreshRelevanceResultApi,POST,/order-center/proxyOrder/orderProductRelevance/refreshRelevanceResult,,P2,低,OpenAPI未实现,0,
/dashboard/cogs,二级,数据-COGS,storeOrderProductCount,POST,/cogs-service/storeOrderCount/queryStoreOrderProductDetailPage,,P2,低,OpenAPI未实现,1,
/differences,一级,差异处理,getDiffByOrderCode,POST,/cjorder-web/orderDiff/listV2,,P1,低,OpenAPI未实现,1,
/differences,一级,差异处理,getDiffPayMsgByOrderCode,POST,/cjorder-web/orderDiff/pay,,P2,中,OpenAPI未实现,1,
/differences,一级,差异处理,getUnPaymentCount,POST,/cjorder-web/orderDiff/getUnPaymentCount,,P2,低,OpenAPI未实现,2,
/dispute,一级,纠纷,agreeReissueApi,POST,/cjorder-web/disputeNew/agreeReissueOrderNew,,P1,低,OpenAPI未实现,1,
/dispute,一级,纠纷,cancelDispute,POST,/cjorder-web/disputeRefund/cancelDispute,,P1,高,OpenAPI已实现+已有文档,1,
/dispute,一级,纠纷,cancelDisputeApi,POST,/cjorder-web/disputeNew/cancelNewDispute,,P1,高,OpenAPI已实现+已有文档,1,
/dispute,一级,纠纷,disputeConfirm,POST,/cjorder-web/disputeRefund/agreeReissueOrder,,P1,低,OpenAPI未实现,1,
/dispute,一级,纠纷,getDisputeChatListApi,POST,/cjorder-web/disputeNew/getDisputeMessage,,P1,低,OpenAPI未实现,1,
/dispute,一级,纠纷,getDisputeCount,POST,/cjorder-web/disputeRefund/getDirectDisputeCount,,P1,低,OpenAPI未实现,1,
/dispute,一级,纠纷,getDisputeList,POST,/cjorder-web/disputeRefund/getDirectDisputeList,,P1,低,OpenAPI已实现+已有文档,1,
/dispute,一级,纠纷,getDisputePayId,POST,/cjorder-web/disputeRefund/getPayId,,P1,低,OpenAPI未实现,0,
/dispute,一级,纠纷,getDisputePayIdApi,POST,/cjorder-web/disputeNew/getNewPayId,,P1,低,OpenAPI未实现,1,
/dispute,一级,纠纷,getPayId,POST,/cjorder-web/disputeRefund/getPayId,,P1,低,OpenAPI未实现,2,
/dispute,一级,纠纷,onOpenDispute,POST,/cjorder-web/disputeRefund/openDispute,,P1,低,OpenAPI已实现+已有文档,1,共享组件使用
/dispute,一级,纠纷,replyDispute,POST,/cjorder-web/disputeRefund/replyDispute,,P1,低,OpenAPI未实现,1,
/dispute,一级,纠纷,replyDisputeApi,POST,/cjorder-web/disputeNew/replyDisputeNew,,P1,低,OpenAPI未实现,1,
/dispute/createDispute,二级,纠纷,checkDiffOrderApi,POST,/cjorder-web/disputeNew/checkNewOrderDiff,,P1,低,OpenAPI未实现,1,
/dispute/createDispute,二级,纠纷,createDisputeApi,POST,/cjorder-web/disputeNew/openNewDispute,,P1,低,OpenAPI未实现,1,
/dispute/createDispute,二级,纠纷,getDisputeConfirmInfoApi,POST,/cjorder-web/disputeNew/disputeConfirmInfo,,P1,低,OpenAPI已实现+已有文档,1,
/dispute/createDispute,二级,纠纷,getProductSelectApi,POST,/cjorder-web/disputeNew/chooseDisputeProductList,,P1,低,OpenAPI未实现,1,
/dispute/detail,二级,纠纷,getDisputeDetailApi,POST,/cjorder-web/disputeNew/getNewDisputeDetailInfo,,P1,低,OpenAPI未实现,1,
/dispute/detail,二级,纠纷,refuseNewDispute,POST,/cjorder-web/disputeNew/refuseNewDispute,,P1,低,OpenAPI未实现,1,
/dispute/detail,二级,纠纷,updateStoreToDispute,POST,/cjorder-web/disputeNew/updateStoreToDispute,,P1,中,OpenAPI未实现,1,
/dispute/list,二级,纠纷,getDisputeCountApi,POST,/cjorder-web/disputeNew/getNewDisputeCount,,P1,低,OpenAPI未实现,1,
/dispute/list,二级,纠纷,getDisputeListApi,POST,/cjorder-web/disputeNew/getNewDisputeList,,P1,低,OpenAPI已实现+已有文档,1,
/dispute/list,二级,纠纷,getOldDisputeInfo,POST,/app/dispute/getDispute,,P1,低,OpenAPI未实现,1,
/dropshipping,一级,订单,getAutoMergeLogistic,GET,/cujiaLogisticsFreight/operation/option/list,,P1,低,OpenAPI未实现,1,
/dropshipping,一级,订单,getDisputeDetails,GET,/order-center/cjDispute/getDisputeDetails,获取纠纷详情,P2,低,OpenAPI未实现,1,获取纠纷详情
/dropshipping,一级,订单,getMergeConfigAPI,POST,/order-center/proxyOrder/completedOrder/getMergeConfig,,P2,低,OpenAPI未实现,1,
/dropshipping,一级,订单,getProductDisputeList,POST,/order-center/cjDispute/getProductDisputeList,查询订单下可开纠纷商品列表,P1,低,OpenAPI未实现,1,查询订单下可开纠纷商品列表
/dropshipping,一级,订单,getProductsDisputeList,POST,/order-center/cjDispute/getProductsDisputeList,纠纷查询列表,P1,低,OpenAPI未实现,1,纠纷查询列表
/dropshipping,一级,订单,listMyInventoryDeduction,POST,/order-center/proxyOrder/confirmOrder/listMyInventoryDeduction,获取库存抵扣,P0,中,OpenAPI未实现,1,获取库存抵扣
/dropshipping,一级,订单,mergeOrder,POST,/order-center/proxyOrder/saveOrder/mergeOrder,合并订单,P2,中,OpenAPI未实现,1,合并订单
/dropshipping,一级,订单,modifyAutoMergeConfig,POST,/order-center/mergeOrder/modifyAutoMergeConfig,,P2,中,OpenAPI未实现,1,
/dropshipping,一级,订单,modifyMergeRuleConfig,POST,/order-center/mergeOrder/modifyMergeRuleConfig,,P2,中,OpenAPI未实现,1,
/dropshipping,一级,订单,splitOrder,POST,/order-center/proxyOrder/saveOrder/splitOrderV2,,P2,中,OpenAPI未实现,1,
/dropshipping,一级,订单,submitMergeOrder,POST,/order-center/mergeOrder/submitMergeOrderV2,,P2,中,OpenAPI未实现,1,
/dropshipping,一级,订单,submitMergeOrderBatch,POST,/order-center/mergeOrder/submitMergeOrderBatchV2,,P2,中,OpenAPI未实现,1,
/dropshipping,一级,订单,submitMergeOrderBatchAsyncApi,POST,/order-center/mergeOrder/submitMergeOrderBatchV3,,P2,中,OpenAPI已实现+已有文档,1,
/dropshipping,一级,订单,submitMergeOrderProgressApi,POST,/order-center/mergeOrder/submitProgress,,P2,中,OpenAPI已实现+已有文档,1,
/dropshipping,一级,订单,submitMergeOrderResultApi,POST,/order-center/mergeOrder/submitResult,,P2,中,OpenAPI已实现+已有文档,1,
/dropshipping/orderAcceptancePay,二级,订单-接受付款,ckeckOdmAddressInfo,POST,/cjorder-web/odmCustomerOrder/ckeckOdmAddressInfo,校验收货必填信息,P2,低,OpenAPI未实现,1,校验收货必填信息
/dropshipping/orderAcceptancePay,二级,订单-接受付款,createAddressApi,POST,/cjorder-web/directOrder/createAddressInfoV2,新增收货地址,P2,中,OpenAPI未实现,2,新增收货地址
/dropshipping/orderAcceptancePay,二级,订单-接受付款,getAddressListApi,POST,/cjorder-web/directOrder/getAddressInfoListV2,获取收货地址,P2,低,OpenAPI未实现,3,获取收货地址
/dropshipping/orderAcceptancePay,二级,订单-接受付款,getCountry,POST,/order-center/proxyOrder/logistics/getCountryList,创建订单-获取国家列表,P1,低,OpenAPI未实现,4,共享组件使用
/dropshipping/orderAcceptancePay,二级,订单-接受付款,getOdmIossList,POST,/cjorder-web/odmCustomerOrder/getOdmIossList,获取IOSS列表,P2,低,OpenAPI未实现,1,获取IOSS列表
/dropshipping/orderAcceptancePay,二级,订单-接受付款,getOdmLogisticList,POST,/cjorder-web/odmCustomerOrder/getOdmLogisticList,获取物流列表、物流通知信息,P2,低,OpenAPI未实现,1,获取物流列表、物流通知信息
/dropshipping/orderAcceptancePay,二级,订单-接受付款,getOdmOrderConfirmInfo,POST,/cjorder-web/odmCustomerOrder/getOdmOrderConfirmInfo,获取odm订单确认页信息,P2,低,OpenAPI未实现,1,获取odm订单确认页信息
/dropshipping/orderAcceptancePay,二级,订单-接受付款,saveIossForCountry,POST,/cj-logistics-rule/gradeSale/userTaxConfig/addOrUpdateUserTaxConfig,新增ioss,P1,低,OpenAPI未实现,4,共享组件使用
/dropshipping/orderAcceptancePay,二级,订单-接受付款,submitOdmOrderToPay,POST,/cjorder-web/odmCustomerOrder/submitOdmOrderToPay,提交实物验收订单返回payId跳转至支付,P2,中,OpenAPI未实现,1,提交实物验收订单返回payId跳转至支付
/dropshipping/orderAcceptancePay,二级,订单-接受付款,targetCountryIoss,GET,/cj-logistics-rule/api/user/targetCountryIoss/gradesaleOwncj,,P1,低,OpenAPI未实现,4,共享组件使用
/dropshipping/orderAcceptancePay,二级,订单-接受付款,updateAddressApi,POST,/cjorder-web/directOrder/modifyAddressInfoV2,修改收货地址,P2,低,OpenAPI未实现,2,修改收货地址
/dropshipping/orderConfirmation,二级,订单-确认订单,cancelOrder,POST,/order-center/proxyOrder/orderManagement/updateCancelOrderV2,取消订单,P2,中,OpenAPI未实现,3,取消订单
/dropshipping/orderConfirmation,二级,订单-确认订单,confirmDeductionProgressApi,POST,/order-center/proxyOrder/confirmOrder/confirmDeductionProgress,,P0,中,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,confirmDeductionProgressV2Api,POST,/order-center/proxyOrder/confirmOrder/confirmDeductionProgressV2,,P0,中,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,confirmDeductionResultApi,POST,/order-center/proxyOrder/confirmOrder/confirmDeductionResult,,P0,中,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,confirmDeductionResultV2Api,POST,/order-center/proxyOrder/confirmOrder/confirmDeductionResultV2,,P0,中,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,confirmDeductionV2,POST,/order-center/proxyOrder/confirmOrder/confirmDeductionV2,,P0,中,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,confirmDeductionV4Api,POST,/order-center/proxyOrder/confirmOrder/confirmDeductionV4,,P0,中,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,getAsyncCommitApi,POST,/order-center/proxyOrder/userConfig/asyncCommit,,P2,低,OpenAPI未实现,2,
/dropshipping/orderConfirmation,二级,订单-确认订单,getBillList,POST,/api/order/bill/page,,P1,低,OpenAPI未实现,3,
/dropshipping/orderConfirmation,二级,订单-确认订单,isMultiStorehouseUserApi,GET,/order-center/proxyOrder/userConfig/isMultiStorehouseUser,,P2,低,OpenAPI未实现,2,
/dropshipping/orderConfirmation,二级,订单-确认订单,listConfirmOrderDetails,POST,/order-center/proxyOrder/confirmOrder/listConfirmOrderDetails,列表-确认订单详情,P0,中,OpenAPI未实现,1,列表-确认订单详情
/dropshipping/orderConfirmation,二级,订单-确认订单,listConfirmOrderDetailsNewV2Api,POST,/order-center/proxyOrder/confirmOrder/listConfirmOrderDetailsNewV2,,P0,中,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,listMyInventoryDeductionNewApi,POST,/order-center/proxyOrder/confirmOrder/listMyInventoryDeductionNew,,P0,中,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,removeCantSubmitOrder,POST,/order-center/proxyOrder/confirmOrder/removeCantSubmitOrder,移除不满足的子单,P0,高,OpenAPI未实现,1,移除不满足的子单
/dropshipping/orderConfirmation,二级,订单-确认订单,removeInConfirmOrderApi,POST,/order-center/proxyOrder/confirmOrder/removeInConfirmOrder,,P0,高,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,removeInConfirmOrderProgressApi,POST,/order-center/proxyOrder/confirmOrder/removeInConfirmOrderProgress,,P0,高,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,removeInConfirmOrderProgressV2Api,POST,/order-center/proxyOrder/confirmOrder/removeInConfirmOrderProgressV2,,P0,高,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,removeInConfirmOrderResultApi,POST,/order-center/proxyOrder/confirmOrder/removeInConfirmOrderResult,,P0,高,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,removeInConfirmOrderResultV2Api,POST,/order-center/proxyOrder/confirmOrder/removeInConfirmOrderResultV2,,P0,高,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,removeInConfirmOrderV3Api,POST,/order-center/proxyOrder/confirmOrder/removeInConfirmOrderV3,,P0,高,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,removePackageTaskProgressApi,POST,/order-center/proxyOrder/shoppingCart/removePackageTaskProgress,,P2,高,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,removePackageTaskResultApi,POST,/order-center/proxyOrder/shoppingCart/removePackageTaskResult,,P2,高,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,removePacketProductV3Api,POST,/order-center/proxyOrder/shoppingCart/removePacketProductV3,,P2,高,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,saveGenerateParentOrderV6Api,POST,/order-center/proxyOrder/manageOrder/saveGenerateParentOrderV6,,P2,中,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,shipmentOrderSubmitProgressApi,POST,/order-center/proxyOrder/manageOrder/shipmentOrderSubmitProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,shipmentOrderSubmitProgressV2Api,POST,/order-center/proxyOrder/manageOrder/shipmentOrderSubmitProgressV2,,P2,低,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,shipmentOrderSubmitResultApi,POST,/order-center/proxyOrder/manageOrder/shipmentOrderSubmitResult,,P2,低,OpenAPI未实现,1,
/dropshipping/orderConfirmation,二级,订单-确认订单,shipmentOrderSubmitResultV2Api,POST,/order-center/proxyOrder/manageOrder/shipmentOrderSubmitResultV2,,P2,低,OpenAPI未实现,1,
